id_menage,region,milieu,taille_menage,nb_enfants_moins_15,ratio_dependance,sexe_chef_menage,age_chef_menage,niveau_education_chef,materiau_toit,materiau_mur,source_eau_potable,possede_terre,superficie_terre_ha,nb_bovins,nb_petits_ruminants,nb_volailles,possede_telephone,possede_radio,possede_velo,possede_moto,distance_marche_km,score_consommation_alimentaire,depenses_mensuelles_pc_fcfa,vulnerable
790,Nord,Rural,15,7,0.88,Homme,43,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,0.88,0,3,3,1,0,1,0,9.7,20,28806.0,1
791,Sahel,Rural,10,4,0.67,Homme,50,Primaire,Chaume/Paille,Banco (terre),Puits non protege,0,0.0,0,0,9,0,1,1,1,4.1,44,17536.0,1
792,Est,Urbain,7,4,1.33,Homme,22,Aucun,Tole,Banco (terre),Robinet/Eau courante,0,0.0,2,1,5,1,1,1,0,3.3,42,24861.0,0
793,Est,Rural,4,2,1.0,Femme,44,Primaire,Chaume/Paille,Brique de ciment,Puits non protege,0,0.0,0,3,8,1,1,1,0,24.9,74,20860.0,0
794,Sahel,Rural,7,3,0.75,Homme,30,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,4.3,3,4,8,0,0,1,1,9.7,52,14006.0,1
795,Sahel,Rural,7,4,1.33,Homme,48,Secondaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,0,0.0,3,3,3,1,0,1,0,15.4,64,10322.0,0
796,Est,Rural,5,2,0.67,Femme,45,Superieur,Tole,Banco (terre),Robinet/Eau courante,1,1.3,0,2,3,1,1,1,0,15.9,55,18514.0,1
797,Sahel,Urbain,9,5,1.25,Homme,55,Primaire,Tole,Banco (terre),Puits protege/Forage,1,0.56,1,4,1,0,1,1,0,8.1,77,26524.0,0
798,Sahel,Rural,9,4,0.8,Homme,59,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.79,2,4,13,1,0,1,0,9.2,38,44520.0,1
799,Centre-Nord,Rural,10,4,0.67,Homme,51,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,4.22,0,7,6,0,0,1,0,6.7,51,19299.0,0
800,Centre-Nord,Rural,11,5,0.83,Homme,56,Primaire,Tole,Banco (terre),Puits protege/Forage,0,0.0,3,7,5,0,0,0,0,5.8,27,29326.0,0
801,Centre-Nord,Rural,6,4,2.0,Homme,40,Primaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,1,1.95,0,0,7,1,0,1,0,15.7,65,12512.0,1
802,Est,Rural,7,3,0.75,Homme,82,Aucun,Chaume/Paille,Banco (terre),Puits non protege,1,2.89,2,2,5,0,0,1,1,11.0,70,18766.0,1
803,Boucle du Mouhoun,Urbain,9,4,0.8,Homme,29,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,0,0.0,4,9,9,1,1,0,0,7.0,66,8944.0,0
804,Nord,Rural,6,3,1.0,Homme,38,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,3.58,2,5,7,1,0,1,0,12.1,50,73523.0,0
805,Sahel,Rural,11,5,0.83,Homme,57,Aucun,Tole,Banco (terre),Puits protege/Forage,1,0.5,1,5,5,1,0,0,1,8.1,28,29410.0,1
806,Sahel,Rural,9,5,1.25,Homme,55,Aucun,Tole,Brique de ciment,Puits non protege,0,0.0,0,9,8,1,1,1,0,14.3,51,28995.0,1
807,Nord,Rural,12,8,2.0,Homme,51,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,5.12,0,1,6,1,1,1,1,10.0,41,34230.0,1
808,Sahel,Rural,5,3,1.5,Homme,54,Secondaire,Tole,Banco (terre),Robinet/Eau courante,0,0.0,3,3,9,1,0,1,1,8.4,67,,0
809,Nord,Urbain,8,4,1.0,Homme,18,Superieur,Chaume/Paille,Brique de ciment,Puits protege/Forage,0,0.0,1,3,4,1,1,0,0,7.1,45,22118.0,0
810,Boucle du Mouhoun,Urbain,9,4,0.8,Homme,66,Primaire,Tole,Banco (terre),Robinet/Eau courante,0,0.0,0,1,6,1,0,1,0,10.5,45,17303.0,0
811,Sahel,Rural,8,5,1.67,Homme,42,Secondaire,Tole,Dur,Puits non protege,1,1.88,3,3,2,0,0,1,1,8.3,87,66177.0,0
812,Sahel,Rural,10,5,1.0,Homme,61,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,1.46,1,2,3,0,0,1,1,,65,15461.0,1
813,Boucle du Mouhoun,Urbain,10,4,0.67,Homme,19,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,0.78,2,4,6,0,0,1,1,1.7,69,48250.0,0
814,Nord,Rural,4,3,3.0,Homme,48,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.9,0,3,3,0,0,1,0,11.7,44,26024.0,1
815,Sahel,Rural,8,5,1.67,Homme,38,Aucun,Tole,Banco (terre),Puits protege/Forage,1,0.56,2,3,4,1,1,0,1,7.0,34,32696.0,1
816,Boucle du Mouhoun,Rural,10,5,1.0,Homme,52,Aucun,Tole,Banco (terre),Puits non protege,1,2.14,0,3,4,1,1,1,0,10.1,69,14094.0,1
817,Boucle du Mouhoun,Urbain,8,4,1.0,Homme,49,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.73,0,6,7,1,0,0,1,8.9,76,86432.0,0
818,Nord,Urbain,9,5,1.25,Femme,50,Aucun,Tole,Banco (terre),Puits non protege,1,2.06,0,5,16,1,0,0,1,41.1,31,22652.0,1
819,Nord,Rural,9,5,1.25,Homme,31,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,0.81,0,5,5,1,0,0,0,5.2,44,19622.0,0
820,Sahel,Urbain,5,2,0.67,Homme,44,Primaire,Dur (beton/tuile),Dur,Robinet/Eau courante,1,1.24,0,6,8,1,0,1,0,2.3,37,34433.0,0
821,Sahel,Rural,7,3,0.75,Homme,43,Aucun,Tole,Brique de ciment,Puits non protege,0,0.0,0,4,5,1,1,1,1,12.0,60,20126.0,0
822,Nord,Rural,7,3,0.75,Homme,51,Superieur,Chaume/Paille,Dur,Puits protege/Forage,1,1.43,0,5,7,1,0,1,1,14.7,69,32565.0,0
823,Est,Rural,8,4,1.0,Homme,58,Secondaire,Tole,Brique de ciment,Puits protege/Forage,1,1.55,0,7,5,1,1,1,0,7.9,46,15253.0,0
824,Nord,Rural,9,3,0.5,Homme,47,Primaire,Tole,Brique de ciment,Puits protege/Forage,1,1.15,1,3,2,1,1,0,1,6.2,46,28725.0,0
825,Centre-Nord,Rural,5,3,1.5,Homme,28,Secondaire,Chaume/Paille,Brique de ciment,Puits non protege,1,0.66,0,4,7,0,1,0,0,12.2,21,20508.0,1
826,Sahel,Rural,8,3,0.6,Femme,46,Superieur,Tole,Brique de ciment,Puits protege/Forage,0,0.0,0,0,8,1,0,1,0,7.4,37,18911.0,0
827,Nord,Rural,6,3,1.0,Homme,79,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.6,0,5,7,1,0,1,0,16.9,76,17613.0,0
828,Sahel,Urbain,9,5,1.25,Homme,66,Secondaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.93,1,4,9,1,0,1,0,7.5,60,40080.0,0
829,Centre-Nord,Rural,9,4,0.8,Homme,18,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.15,0,4,7,1,1,0,0,12.0,67,,0
830,Sahel,Rural,6,3,1.0,Homme,46,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,6.72,0,6,8,0,1,0,0,15.9,46,24767.0,0
831,Nord,Urbain,10,6,1.5,Homme,57,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,1.7,2,4,6,1,1,1,0,17.8,48,32604.0,0
832,Nord,Rural,9,3,0.5,Homme,43,Aucun,Tole,Dur,Puits non protege,0,0.0,0,3,5,1,0,1,0,6.6,52,44939.0,0
833,Est,Urbain,10,6,1.5,Homme,39,Aucun,Tole,Brique de ciment,Puits non protege,1,1.26,3,4,6,1,0,1,1,4.6,57,17757.0,0
834,Nord,Urbain,13,5,0.62,Homme,42,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,2.33,0,4,9,1,1,0,0,12.9,74,29711.0,1
835,Centre-Nord,Urbain,10,5,1.0,Homme,52,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.39,0,1,7,1,0,0,0,5.8,41,17866.0,1
836,Nord,Rural,6,3,1.0,Homme,30,Aucun,Tole,Banco (terre),Puits protege/Forage,1,3.08,0,2,7,1,1,0,1,7.7,50,24494.0,0
837,Centre-Nord,Rural,9,4,0.8,Homme,60,Aucun,Tole,Banco (terre),Puits non protege,1,1.06,0,0,4,0,1,1,1,9.4,39,43447.0,0
838,Boucle du Mouhoun,Rural,6,3,1.0,Homme,44,Secondaire,Chaume/Paille,Brique de ciment,Puits non protege,0,0.0,0,5,4,1,0,1,1,20.9,21,9361.0,1
839,Est,Rural,7,3,0.75,Homme,33,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.93,4,5,12,0,1,1,0,9.6,67,17760.0,0
840,Nord,Rural,12,6,1.0,Homme,60,Primaire,Tole,Banco (terre),Puits non protege,1,3.22,0,3,4,1,0,1,0,12.7,80,24243.0,0
841,Sahel,Rural,9,4,0.8,Femme,25,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.42,3,3,3,1,1,0,0,8.5,64,31929.0,0
842,Centre-Nord,Rural,7,4,1.33,Homme,38,Secondaire,Tole,Banco (terre),Puits protege/Forage,0,0.0,0,4,4,1,1,0,1,5.5,56,46578.0,0
843,Nord,Rural,10,5,1.0,Femme,38,Aucun,Tole,Banco (terre),Puits non protege,1,0.5,2,5,8,1,0,0,0,14.5,82,12534.0,1
844,Est,Rural,9,4,0.8,Homme,73,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,3.25,1,2,4,0,1,0,0,8.5,59,50867.0,0
845,Sahel,Urbain,4,1,0.33,Homme,36,Primaire,Dur (beton/tuile),Brique de ciment,Robinet/Eau courante,0,0.0,2,3,9,1,0,1,0,11.3,65,34008.0,0
846,Boucle du Mouhoun,Urbain,11,5,0.83,Homme,18,Secondaire,Tole,Brique de ciment,Puits protege/Forage,0,0.0,5,3,6,1,0,0,0,8.4,54,24142.0,0
847,Est,Rural,7,4,1.33,Homme,37,Superieur,Dur (beton/tuile),Banco (terre),Puits non protege,1,1.12,4,10,7,0,0,0,0,11.1,57,13890.0,0
848,Nord,Urbain,10,4,0.67,Homme,51,Secondaire,Tole,Banco (terre),Puits protege/Forage,0,0.0,2,6,3,1,0,1,0,13.6,50,20794.0,0
849,Sahel,Rural,7,4,1.33,Homme,55,Primaire,Chaume/Paille,Dur,Robinet/Eau courante,1,2.31,4,3,8,1,0,1,0,8.5,65,42674.0,0
850,Boucle du Mouhoun,Urbain,3,1,0.5,Femme,75,Primaire,Tole,Dur,Puits protege/Forage,1,5.46,1,3,6,1,1,0,0,10.3,35,27225.0,0
851,Sahel,Urbain,14,6,0.75,Homme,63,Primaire,Tole,Banco (terre),Puits non protege,1,1.99,0,3,2,1,1,0,0,5.6,59,24801.0,1
852,Sahel,Rural,9,5,1.25,Homme,47,Aucun,Dur (beton/tuile),Brique de ciment,Puits non protege,1,0.5,5,8,5,1,1,0,0,8.2,38,17376.0,0
853,Centre-Nord,Urbain,12,5,0.71,Homme,33,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.45,0,3,10,0,0,0,1,7.9,60,37443.0,1
854,Boucle du Mouhoun,Urbain,7,3,0.75,Femme,66,Superieur,Chaume/Paille,Banco (terre),Puits protege/Forage,0,0.0,0,3,6,1,1,1,0,3.8,90,25150.0,0
855,Sahel,Urbain,8,4,1.0,Homme,40,Superieur,Tole,Dur,Robinet/Eau courante,1,3.62,0,10,3,1,1,1,0,4.6,63,24186.0,0
856,Est,Urbain,9,5,1.25,Homme,36,Aucun,Chaume/Paille,Dur,Robinet/Eau courante,0,0.0,0,2,9,1,1,0,1,6.4,71,25775.0,0
857,Centre-Nord,Rural,6,2,0.5,Homme,40,Aucun,Tole,Dur,Puits non protege,0,0.0,0,3,8,1,1,1,0,17.1,66,20123.0,0
858,Centre-Nord,Rural,7,3,0.75,Homme,29,Aucun,Tole,Banco (terre),Puits protege/Forage,0,0.0,0,1,4,0,1,0,0,18.0,15,18641.0,1
859,Est,Urbain,9,4,0.8,Homme,39,Primaire,Chaume/Paille,Banco (terre),Puits non protege,1,1.85,0,6,6,0,1,1,0,2.3,50,,1
860,Nord,Rural,6,3,1.0,Homme,42,Aucun,Chaume/Paille,Brique de ciment,Puits non protege,0,0.0,5,3,7,1,1,0,1,8.1,59,20358.0,1
861,Centre-Nord,Rural,4,2,1.0,Femme,54,Primaire,Tole,Brique de ciment,Puits non protege,0,0.0,0,2,2,1,0,0,0,13.1,19,11967.0,1
862,Centre-Nord,Rural,7,4,1.33,Homme,40,Aucun,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,4.38,4,4,2,1,0,1,0,7.6,47,33475.0,0
863,Centre-Nord,Rural,6,3,1.0,Homme,29,Aucun,Tole,Banco (terre),Puits non protege,0,0.0,0,2,4,0,1,0,0,8.0,51,19922.0,1
864,Nord,Rural,9,6,2.0,Homme,24,Aucun,Tole,Banco (terre),Puits protege/Forage,1,2.95,0,3,3,1,1,0,1,9.4,32,22549.0,1
865,Sahel,Urbain,6,3,1.0,Homme,48,Primaire,Tole,Brique de ciment,Puits protege/Forage,1,2.58,0,5,8,1,1,1,0,8.8,36,26457.0,0
866,Boucle du Mouhoun,Rural,10,4,0.67,Homme,46,Aucun,Tole,Brique de ciment,Puits non protege,1,1.41,0,4,5,0,1,1,1,10.9,73,,0
867,Centre-Nord,Urbain,10,4,0.67,Homme,38,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,0,0.0,3,6,11,1,1,1,0,14.1,3,15855.0,1
868,Centre-Nord,Urbain,8,3,0.6,Homme,39,Primaire,Tole,Banco (terre),Puits non protege,0,0.0,0,7,8,1,1,0,0,6.3,56,29727.0,0
869,Sahel,Rural,5,2,0.67,Homme,50,Secondaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,2.39,0,5,5,1,0,0,1,11.0,71,62947.0,0
870,Sahel,Rural,6,4,2.0,Homme,63,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.06,0,2,3,1,1,1,0,9.6,52,40520.0,0
871,Centre-Nord,Rural,7,3,0.75,Femme,35,Primaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,0,0.0,0,3,4,1,0,0,0,11.6,75,47856.0,0
872,Sahel,Urbain,2,1,1.0,Homme,46,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,0.12,2,5,4,1,0,0,1,4.2,45,14998.0,1
873,Boucle du Mouhoun,Urbain,6,3,1.0,Homme,57,Primaire,Chaume/Paille,Brique de ciment,Robinet/Eau courante,1,1.94,0,4,8,1,1,1,1,7.9,38,24682.0,0
874,Est,Rural,3,2,2.0,Homme,35,Aucun,Dur (beton/tuile),Banco (terre),Puits protege/Forage,0,0.0,0,2,5,1,1,1,0,7.6,52,24610.0,0
875,Centre-Nord,Rural,10,4,0.67,Homme,45,Secondaire,Chaume/Paille,Brique de ciment,Puits non protege,1,0.62,1,4,4,0,1,1,1,16.4,46,51164.0,1
876,Boucle du Mouhoun,Rural,6,4,2.0,Homme,45,Superieur,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.79,6,5,8,1,1,0,0,9.9,43,40643.0,0
877,Est,Rural,7,4,1.33,Homme,28,Primaire,Tole,Banco (terre),Robinet/Eau courante,1,1.8,4,7,6,1,0,1,0,19.8,49,24988.0,0
878,Est,Urbain,11,5,0.83,Homme,47,Secondaire,Tole,Brique de ciment,Puits non protege,1,0.35,0,5,5,0,1,1,1,12.2,39,9607.0,0
879,Nord,Urbain,6,3,1.0,Homme,45,Aucun,Tole,Brique de ciment,Puits non protege,1,2.49,0,2,4,1,1,1,1,7.2,39,15971.0,0
880,Nord,Rural,5,2,0.67,Homme,52,Primaire,Tole,Brique de ciment,Robinet/Eau courante,1,1.29,0,4,6,0,1,1,0,13.4,34,35769.0,1
881,Est,Urbain,8,3,0.6,Homme,30,Aucun,Dur (beton/tuile),Brique de ciment,Robinet/Eau courante,1,1.51,2,7,9,1,0,1,0,8.0,59,23287.0,0
882,Nord,Rural,11,5,0.83,Femme,45,Aucun,Chaume/Paille,Banco (terre),Puits non protege,1,1.61,2,5,15,1,1,1,0,6.3,36,25601.0,1
883,Boucle du Mouhoun,Urbain,11,4,0.57,Homme,63,Primaire,Tole,Banco (terre),Puits protege/Forage,1,0.51,4,10,6,1,0,1,1,7.0,32,35459.0,0
884,Est,Rural,8,4,1.0,Homme,72,Primaire,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.62,2,2,4,1,0,1,0,10.7,35,44771.0,1
885,Sahel,Rural,6,4,2.0,Homme,62,Primaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,0,0.0,0,8,6,1,1,1,0,,55,18949.0,0
886,Est,Urbain,20,9,0.82,Homme,30,Secondaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,1,0.86,4,7,7,0,1,1,0,8.4,63,35110.0,0
887,Est,Rural,6,3,1.0,Homme,51,Primaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,0.78,0,0,5,1,0,0,1,11.1,64,55556.0,1
888,Sahel,Urbain,6,3,1.0,Homme,39,Secondaire,Tole,Brique de ciment,Puits non protege,1,5.24,1,2,7,1,0,1,0,7.4,55,51154.0,0
889,Sahel,Urbain,10,4,0.67,Homme,49,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,0.71,0,5,9,1,1,0,1,15.3,61,21187.0,0
890,Nord,Rural,5,3,1.5,Homme,35,Secondaire,Chaume/Paille,Dur,Puits non protege,1,1.09,3,6,5,1,1,0,0,10.4,51,30721.0,0
891,Est,Rural,9,4,0.8,Homme,23,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,3.87,2,4,7,1,0,1,1,14.4,59,37716.0,0
892,Boucle du Mouhoun,Urbain,8,5,1.67,Homme,41,Primaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,1,0.33,0,4,5,1,1,1,0,5.8,59,27148.0,0
893,Sahel,Rural,6,3,1.0,Homme,54,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,0,0.0,0,5,7,0,1,0,0,19.5,40,24049.0,1
894,Sahel,Rural,7,4,1.33,Femme,49,Superieur,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,2.25,0,4,4,0,0,0,1,13.1,35,12349.0,0
895,Centre-Nord,Rural,4,2,1.0,Homme,50,Aucun,Dur (beton/tuile),Dur,Puits protege/Forage,0,0.0,2,1,6,1,1,1,0,11.2,74,18228.0,0
896,Boucle du Mouhoun,Urbain,7,3,0.75,Femme,48,Aucun,Tole,Dur,Puits protege/Forage,1,0.28,3,4,5,0,0,1,0,3.9,54,19675.0,0
897,Sahel,Rural,7,4,1.33,Femme,50,Aucun,Tole,Brique de ciment,Puits non protege,1,0.56,0,7,9,1,1,1,1,19.7,69,15251.0,1
898,Sahel,Rural,8,4,1.0,Homme,52,Aucun,Tole,Brique de ciment,Robinet/Eau courante,1,0.23,4,1,6,1,0,1,0,15.7,34,28262.0,0
899,Sahel,Urbain,9,4,0.8,Homme,41,Secondaire,Tole,Dur,Puits protege/Forage,0,0.0,0,4,7,1,1,1,1,3.6,46,39734.0,0
900,Nord,Rural,4,2,1.0,Femme,46,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,2.01,3,4,6,1,1,0,0,5.8,30,22278.0,0
901,Est,Urbain,8,4,1.0,Homme,68,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.85,0,5,6,1,0,0,1,5.1,62,9980.0,1
902,Sahel,Rural,6,2,0.5,Homme,47,Primaire,Tole,Banco (terre),Puits protege/Forage,1,1.16,0,7,4,1,1,1,1,7.0,42,25508.0,0
903,Sahel,Urbain,4,2,1.0,Homme,46,Aucun,Tole,Dur,Puits protege/Forage,0,0.0,2,2,3,0,0,1,0,5.5,43,30433.0,0
904,Est,Urbain,7,4,1.33,Homme,46,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,3.45,0,3,4,1,0,0,0,10.0,83,29521.0,0
905,Boucle du Mouhoun,Rural,9,5,1.25,Femme,42,Primaire,Tole,Banco (terre),Puits non protege,1,1.79,4,2,7,0,1,1,0,15.7,63,19448.0,1
906,Nord,Urbain,7,4,1.33,Homme,39,Primaire,Chaume/Paille,Dur,Robinet/Eau courante,1,1.61,0,8,3,1,1,1,0,1.6,62,15643.0,0
907,Est,Rural,8,4,1.0,Femme,48,Superieur,Tole,Brique de ciment,Robinet/Eau courante,1,3.08,0,5,6,0,1,1,0,6.2,33,40090.0,0
908,Sahel,Rural,3,1,0.5,Homme,38,Primaire,Tole,Dur,Puits protege/Forage,1,0.42,0,6,5,1,1,1,1,6.9,22,31517.0,0
909,Sahel,Rural,12,5,0.71,Homme,43,Superieur,Dur (beton/tuile),Banco (terre),Robinet/Eau courante,1,1.77,4,1,6,0,0,0,0,10.9,68,19800.0,0
910,Est,Urbain,6,2,0.5,Homme,35,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.97,1,4,4,1,1,1,1,12.2,16,13691.0,1
911,Centre-Nord,Rural,9,5,1.25,Femme,46,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,0,0.0,0,6,5,0,1,1,1,9.9,44,29738.0,1
912,Centre-Nord,Rural,3,1,0.5,Femme,53,Primaire,Tole,Banco (terre),Robinet/Eau courante,0,0.0,0,4,4,1,1,0,0,5.6,39,17964.0,0
913,Boucle du Mouhoun,Rural,7,4,1.33,Femme,42,Primaire,Dur (beton/tuile),Brique de ciment,Puits protege/Forage,0,0.0,0,4,11,1,0,1,0,11.5,37,31959.0,0
914,Boucle du Mouhoun,Rural,15,8,1.14,Homme,19,Aucun,Dur (beton/tuile),Brique de ciment,Puits protege/Forage,1,1.21,2,2,4,1,0,1,1,8.4,45,28884.0,0
915,Boucle du Mouhoun,Rural,7,4,1.33,Homme,53,Aucun,Tole,Banco (terre),Puits protege/Forage,1,0.67,0,4,1,1,1,1,0,8.5,35,68501.0,1
916,Boucle du Mouhoun,Rural,5,2,0.67,Homme,47,Aucun,Tole,Brique de ciment,Puits protege/Forage,1,2.76,0,3,1,1,0,1,1,10.8,33,25976.0,0
917,Sahel,Rural,5,2,0.67,Femme,32,Secondaire,Chaume/Paille,Banco (terre),Puits non protege,1,2.36,0,3,6,0,1,1,0,12.7,56,66194.0,0
918,Sahel,Rural,9,6,2.0,Homme,55,Secondaire,Tole,Brique de ciment,Robinet/Eau courante,1,1.27,3,3,5,1,0,0,0,15.3,69,27913.0,0
919,Est,Rural,10,5,1.0,Homme,27,Aucun,Tole,Brique de ciment,Puits non protege,1,1.26,2,3,8,1,1,1,0,16.4,24,19928.0,1
920,Nord,Rural,8,4,1.0,Homme,59,Primaire,Tole,Banco (terre),Puits protege/Forage,1,1.04,1,3,5,1,0,1,0,14.4,55,16731.0,1
921,Sahel,Urbain,6,3,1.0,Homme,44,Primaire,Chaume/Paille,Banco (terre),Puits non protege,1,3.62,0,3,10,0,1,1,0,9.6,61,18130.0,1
922,Centre-Nord,Rural,5,3,1.5,Homme,18,Primaire,Dur (beton/tuile),Banco (terre),Puits protege/Forage,0,0.0,0,5,8,1,1,0,0,6.1,59,32633.0,0
923,Nord,Rural,3,1,0.5,Homme,47,Aucun,Chaume/Paille,Banco (terre),Puits protege/Forage,1,1.07,0,3,5,1,1,1,0,13.2,48,28513.0,0
924,Nord,Rural,8,5,1.67,Homme,40,Secondaire,Tole,Brique de ciment,Puits protege/Forage,1,2.58,0,3,13,1,1,1,0,9.5,42,11762.0,0
925,Sahel,Rural,12,5,0.71,Homme,38,Primaire,Tole,Banco (terre),Puits protege/Forage,1,0.11,0,3,4,1,1,1,0,16.3,64,42577.0,1
926,Sahel,Rural,10,6,1.5,Homme,35,Primaire,Tole,Banco (terre),Puits non protege,1,1.2,0,2,6,0,0,1,0,8.2,57,52292.0,1
927,Sahel,Urbain,13,5,0.62,Homme,43,Primaire,Tole,Banco (terre),Puits non protege,1,2.83,2,3,9,1,1,1,0,5.2,22,11708.0,0
928,Centre-Nord,Rural,5,2,0.67,Homme,39,Primaire,Tole,Brique de ciment,Puits non protege,1,4.18,0,5,8,1,0,0,0,7.8,48,42422.0,0
929,Nord,Rural,8,3,0.6,Homme,21,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.88,0,1,8,1,0,1,1,8.3,53,57377.0,0
930,Centre-Nord,Rural,6,4,2.0,Homme,62,Secondaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,2.17,0,4,10,0,1,1,0,17.9,35,11989.0,1
931,Est,Rural,8,5,1.67,Homme,42,Aucun,Tole,Banco (terre),Puits protege/Forage,1,0.88,1,2,4,1,0,1,0,8.0,48,21801.0,1
932,Est,Rural,7,3,0.75,Homme,35,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,5.54,5,4,5,1,1,0,1,10.5,60,18356.0,0
933,Est,Rural,6,3,1.0,Femme,30,Secondaire,Tole,Banco (terre),Puits non protege,1,1.69,1,3,8,1,1,1,1,8.2,39,41700.0,0
934,Centre-Nord,Rural,4,2,1.0,Homme,55,Primaire,Chaume/Paille,Banco (terre),Robinet/Eau courante,1,2.34,0,4,6,1,0,0,0,10.4,56,22323.0,0
935,Centre-Nord,Rural,8,3,0.6,Homme,28,Primaire,Chaume/Paille,Brique de ciment,Robinet/Eau courante,1,0.15,0,1,12,0,0,0,1,11.5,36,21926.0,0
936,Sahel,Urbain,12,7,1.4,Homme,47,Aucun,Tole,Banco (terre),Puits protege/Forage,0,0.0,0,5,6,1,0,0,1,9.1,32,32519.0,1
937,Boucle du Mouhoun,Urbain,6,2,0.5,Homme,37,Aucun,Tole,Banco (terre),Puits non protege,1,2.59,0,7,6,1,1,0,1,6.0,62,54276.0,0
938,Sahel,Rural,5,3,1.5,Femme,38,Primaire,Tole,Brique de ciment,Puits protege/Forage,1,0.42,0,8,5,1,0,1,1,18.7,71,26167.0,1
939,Boucle du Mouhoun,Rural,9,6,2.0,Femme,31,Aucun,Tole,Brique de ciment,Robinet/Eau courante,0,0.0,0,9,8,1,1,0,1,5.8,33,21767.0,0
940,Sahel,Urbain,6,2,0.5,Homme,37,Aucun,Chaume/Paille,Banco (terre),Puits non protege,1,4.31,0,11,10,1,0,1,1,3.8,67,23672.0,1
941,Sahel,Rural,10,5,1.0,Femme,45,Superieur,Chaume/Paille,Banco (terre),Puits protege/Forage,1,2.69,0,3,6,1,0,1,0,,52,36177.0,0
942,Centre-Nord,Urbain,6,4,2.0,Homme,48,Aucun,Chaume/Paille,Brique de ciment,Robinet/Eau courante,1,2.22,0,6,4,1,1,1,1,3.1,17,14778.0,1
943,Sahel,Urbain,7,4,1.33,Homme,35,Aucun,Tole,Banco (terre),Puits protege/Forage,1,1.08,0,5,6,1,0,1,0,8.6,29,26705.0,1
944,Est,Urbain,8,5,1.67,Homme,44,Aucun,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,0.53,1,3,3,1,1,0,1,3.7,62,17642.0,1
945,Est,Urbain,11,4,0.57,Homme,57,Primaire,Chaume/Paille,Brique de ciment,Puits protege/Forage,1,1.44,3,1,6,1,1,1,1,0.4,26,15657.0,1
946,Sahel,Rural,9,3,0.5,Homme,23,Aucun,Dur (beton/tuile),Brique de ciment,Robinet/Eau courante,1,2.41,1,6,4,1,0,1,0,11.0,42,11214.0,0
947,Centre-Nord,Rural,7,4,1.33,Homme,45,Secondaire,Tole,Banco (terre),Puits protege/Forage,1,0.67,2,5,4,1,1,1,0,18.9,51,21338.0,0
